chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 32,The Airplane Ride,watch,NOUN,watch,NN,pobj,"
    Daddy drained the last of his Coke and glanced at his watch.",,,
Chapter 32,The Airplane Ride,Coke,NOUN,coke,NN,ROOT,“Coke or coffee?”,,Coke,ORG
Chapter 32,The Airplane Ride,coffee,NOUN,coffee,NN,conj,“Coke or coffee?”,,,
Chapter 32,The Airplane Ride,Coke,PROPN,coke,NNP,nsubj,"
    “Coke, please,” I said firmly, just like a grown-up.",,Coke,ORG
Chapter 32,The Airplane Ride,said,VERB,say,VBD,ROOT,"
    “Coke, please,” I said firmly, just like a grown-up.",,,
Chapter 32,The Airplane Ride,firmly,ADV,firmly,RB,advmod,"
    “Coke, please,” I said firmly, just like a grown-up.",,,
Chapter 32,The Airplane Ride,like,ADP,like,IN,prep,"
    “Coke, please,” I said firmly, just like a grown-up.",,,
Chapter 32,The Airplane Ride,grown,NOUN,grown,NN,compound,"
    “Coke, please,” I said firmly, just like a grown-up.",,,
Chapter 45,Maybe Brave,ordered,VERB,order,VBD,ROOT,"She ordered a cheeseburger, onion rings and a cherry Coke.",,,
Chapter 45,Maybe Brave,cheeseburger,NOUN,cheeseburger,NN,dobj,"She ordered a cheeseburger, onion rings and a cherry Coke.",,,
Chapter 45,Maybe Brave,onion,NOUN,onion,NN,compound,"She ordered a cheeseburger, onion rings and a cherry Coke.",,,
Chapter 45,Maybe Brave,rings,NOUN,ring,NNS,conj,"She ordered a cheeseburger, onion rings and a cherry Coke.",,,
Chapter 45,Maybe Brave,cherry,NOUN,cherry,NN,compound,"She ordered a cheeseburger, onion rings and a cherry Coke.",,,
Chapter 45,Maybe Brave,Coke,PROPN,coke,NNP,conj,"She ordered a cheeseburger, onion rings and a cherry Coke.",,Coke,ORG
Chapter 55,The Last Days of School,buy,VERB,buy,VBP,ROOT,“How about I buy you a Coke from the snack bar instead?”,,,
Chapter 55,The Last Days of School,Coke,PROPN,coke,NNP,dobj,“How about I buy you a Coke from the snack bar instead?”,,Coke,ORG
Chapter 55,The Last Days of School,snack,NOUN,snack,NN,compound,“How about I buy you a Coke from the snack bar instead?”,,,
Chapter 55,The Last Days of School,bar,NOUN,bar,NN,pobj,“How about I buy you a Coke from the snack bar instead?”,,,
Chapter 55,The Last Days of School,instead,ADV,instead,RB,advmod,“How about I buy you a Coke from the snack bar instead?”,,,
Chapter 55,The Last Days of School,sharing,VERB,share,VBG,pcomp,Just about sharing a Coke with a friend on a hot summer day.,,,
Chapter 55,The Last Days of School,Coke,PROPN,coke,NNP,dobj,Just about sharing a Coke with a friend on a hot summer day.,,Coke,ORG
Chapter 55,The Last Days of School,friend,NOUN,friend,NN,pobj,Just about sharing a Coke with a friend on a hot summer day.,,,
Chapter 55,The Last Days of School,hot,ADJ,hot,JJ,amod,Just about sharing a Coke with a friend on a hot summer day.,,a hot summer day,DATE
Chapter 55,The Last Days of School,summer,NOUN,summer,NN,compound,Just about sharing a Coke with a friend on a hot summer day.,,a hot summer day,DATE
Chapter 55,The Last Days of School,day,NOUN,day,NN,pobj,Just about sharing a Coke with a friend on a hot summer day.,,a hot summer day,DATE
Chapter 56,Summer,told,VERB,tell,VBD,ROOT,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,,
Chapter 56,Summer,her,PRON,she,PRP,dobj,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,,
Chapter 56,Summer,Little,ADJ,little,JJ,amod,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,Little Jimmy,PERSON
Chapter 56,Summer,Jimmy,PROPN,jimmy,NNP,nsubj,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,Little Jimmy,PERSON
Chapter 56,Summer,Coke,PROPN,coke,NNP,dobj,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,Coke,ORG
Chapter 56,Summer,pool,NOUN,pool,NN,pobj,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,,
Chapter 56,Summer,eaten,VERB,eat,VBD,ccomp,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,,
Chapter 56,Summer,burger,NOUN,burger,NN,dobj,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,,
Chapter 56,Summer,Krystal,PROPN,krystal,NNP,pobj,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,Krystal,LOC
Chapter 56,Summer,gone,VERB,go,VBN,conj,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,,
Chapter 56,Summer,skating,VERB,skate,VBG,xcomp,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,,
Chapter 56,Summer,Troy,PROPN,troy,NNP,pobj,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,Troy’s,ORG
Chapter 56,Summer,rainy,ADJ,rainy,JJ,amod,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,,
Chapter 56,Summer,afternoon,NOUN,afternoon,NN,pobj,"I told her about how Little Jimmy and I had had our Coke by the pool, how we’d eaten a burger at Krystal and gone skating at Troy’s on a rainy afternoon.",,afternoon,TIME
Chapter 32,The Airplane Ride,opened,VERB,open,VBD,ROOT,"
    I opened a PayDay, and the smell of peanuts and caramel, which I usually loved, made me feel sick.",,,
Chapter 32,The Airplane Ride,PayDay,PROPN,payday,NNP,dobj,"
    I opened a PayDay, and the smell of peanuts and caramel, which I usually loved, made me feel sick.",,PayDay,PERSON
Chapter 32,The Airplane Ride,smell,NOUN,smell,NN,nsubj,"
    I opened a PayDay, and the smell of peanuts and caramel, which I usually loved, made me feel sick.",,,
Chapter 32,The Airplane Ride,peanuts,NOUN,peanut,NNS,pobj,"
    I opened a PayDay, and the smell of peanuts and caramel, which I usually loved, made me feel sick.",,,
Chapter 32,The Airplane Ride,caramel,NOUN,caramel,NN,conj,"
    I opened a PayDay, and the smell of peanuts and caramel, which I usually loved, made me feel sick.",,,
Chapter 32,The Airplane Ride,usually,ADV,usually,RB,advmod,"
    I opened a PayDay, and the smell of peanuts and caramel, which I usually loved, made me feel sick.",,,
Chapter 32,The Airplane Ride,loved,VERB,love,VBD,relcl,"
    I opened a PayDay, and the smell of peanuts and caramel, which I usually loved, made me feel sick.",,,
Chapter 32,The Airplane Ride,me,PRON,i,PRP,nsubj,"
    I opened a PayDay, and the smell of peanuts and caramel, which I usually loved, made me feel sick.",,,
Chapter 32,The Airplane Ride,feel,VERB,feel,VB,ccomp,"
    I opened a PayDay, and the smell of peanuts and caramel, which I usually loved, made me feel sick.",,,
Chapter 32,The Airplane Ride,sick,ADJ,sick,JJ,acomp,"
    I opened a PayDay, and the smell of peanuts and caramel, which I usually loved, made me feel sick.",,,
Chapter 1,The High Dive,Open,VERB,open,VB,ccomp,"
    “Open your eyes,” Judy commanded.",,,
Chapter 1,The High Dive,eyes,NOUN,eye,NNS,dobj,"
    “Open your eyes,” Judy commanded.",,,
Chapter 1,The High Dive,Judy,PROPN,judy,NNP,nsubj,"
    “Open your eyes,” Judy commanded.",,Judy,PERSON
Chapter 1,The High Dive,commanded,VERB,command,VBD,ROOT,"
    “Open your eyes,” Judy commanded.",,,
Chapter 1,The High Dive,Judy,PROPN,judy,NNP,nsubj,Judy asked.,,Judy,PERSON
Chapter 1,The High Dive,asked,VERB,ask,VBD,ROOT,Judy asked.,,,
Chapter 1,The High Dive,Come,VERB,come,VB,ccomp,"
    “Come on,” said Judy.",,,
Chapter 1,The High Dive,said,VERB,say,VBD,ROOT,"
    “Come on,” said Judy.",,,
Chapter 1,The High Dive,Judy,PROPN,judy,NNP,nsubj,"
    “Come on,” said Judy.",,Judy,PERSON
Chapter 1,The High Dive,Judy,PROPN,judy,NNP,nsubj,"
    “See you,” Judy replied, waving good-bye.",,Judy,PERSON
Chapter 1,The High Dive,replied,VERB,reply,VBD,ROOT,"
    “See you,” Judy replied, waving good-bye.",,,
Chapter 1,The High Dive,waving,VERB,wave,VBG,advcl,"
    “See you,” Judy replied, waving good-bye.",,,
Chapter 1,The High Dive,good,NOUN,good,NN,dobj,"
    “See you,” Judy replied, waving good-bye.",,,
Chapter 1,The High Dive,bye,INTJ,bye,UH,intj,"
    “See you,” Judy replied, waving good-bye.",,,
Chapter 1,The High Dive,Judy,PROPN,judy,NNP,nsubj,"
    Judy hadn’t even gotten her hair wet.",,Judy,PERSON
Chapter 1,The High Dive,gotten,VERB,get,VBN,ROOT,"
    Judy hadn’t even gotten her hair wet.",,,
Chapter 1,The High Dive,her,PRON,her,PRP$,poss,"
    Judy hadn’t even gotten her hair wet.",,,
Chapter 1,The High Dive,hair,NOUN,hair,NN,nsubj,"
    Judy hadn’t even gotten her hair wet.",,,
Chapter 1,The High Dive,wet,ADJ,wet,JJ,ccomp,"
    Judy hadn’t even gotten her hair wet.",,,
Chapter 1,The High Dive,night,NOUN,night,NN,pobj,"At night, Judy and I listened to them roar, but during the day they were quiet like me.",,,
Chapter 1,The High Dive,Judy,PROPN,judy,NNP,nsubj,"At night, Judy and I listened to them roar, but during the day they were quiet like me.",,Judy,PERSON
Chapter 1,The High Dive,listened,VERB,listen,VBD,ROOT,"At night, Judy and I listened to them roar, but during the day they were quiet like me.",,,
Chapter 1,The High Dive,roar,NOUN,roar,NN,advcl,"At night, Judy and I listened to them roar, but during the day they were quiet like me.",,,
Chapter 1,The High Dive,day,NOUN,day,NN,pobj,"At night, Judy and I listened to them roar, but during the day they were quiet like me.",,,
Chapter 1,The High Dive,quiet,ADJ,quiet,JJ,acomp,"At night, Judy and I listened to them roar, but during the day they were quiet like me.",,,
Chapter 1,The High Dive,like,ADP,like,IN,prep,"At night, Judy and I listened to them roar, but during the day they were quiet like me.",,,
Chapter 1,The High Dive,me,PRON,i,PRP,pobj,"At night, Judy and I listened to them roar, but during the day they were quiet like me.",,,
Chapter 1,The High Dive,Judy,PROPN,judy,NNP,nsubj,"
    Judy sighed.",,Judy,PERSON
Chapter 1,The High Dive,sighed,VERB,sigh,VBD,ROOT,"
    Judy sighed.",,,
Chapter 1,The High Dive,likes,VERB,like,VBZ,ccomp,"
    “She likes to boss you around,” Judy said.",,,
Chapter 1,The High Dive,boss,VERB,boss,VB,xcomp,"
    “She likes to boss you around,” Judy said.",,,
Chapter 1,The High Dive,Judy,PROPN,judy,NNP,nsubj,"
    “She likes to boss you around,” Judy said.",,Judy,PERSON
Chapter 1,The High Dive,said,VERB,say,VBD,ROOT,"
    “She likes to boss you around,” Judy said.",,,
Chapter 1,The High Dive,need,VERB,need,VBP,ccomp,"
    “You need to find a friend you have something in common with,” said Judy.",,,
Chapter 1,The High Dive,find,VERB,find,VB,xcomp,"
    “You need to find a friend you have something in common with,” said Judy.",,,
Chapter 1,The High Dive,friend,NOUN,friend,NN,dobj,"
    “You need to find a friend you have something in common with,” said Judy.",,,
