Word,Synonyms
needs,"need, demand, want, motivation, motive, indigence, penury, pauperism, pauperization, necessitate, ask, postulate, require, take, involve, call for, inevitably, necessarily, of necessity, needs"
watching,"observation, observance, watching, watch, observe, follow, watch over, keep an eye on, view, see, catch, take in, look on, look out, watch out, determine, check, find out, ascertain, learn"
states,"state, province, nation, country, land, commonwealth, res publica, body politic, state of matter, Department of State, United States Department of State, State Department, State, DoS, say, tell, submit, put forward, posit, express"
rights,"right, right field, rightfield, right wing, right hand, rightfulness, compensate, redress, correct, rectify"
preserving,"continue, uphold, carry on, bear on, preserve, conserve, maintain, keep up, save, keep"
respecting,"respect, esteem, value, prize, prise, honor, honour, abide by, observe"
southern,"southern, southerly"
traditions,"tradition, custom"
rough,"rough, rough in, rough out, unsmooth, approximate, approximative, rocky, boisterous, fierce, grating, gravelly, rasping, raspy, scratchy, pugnacious, bumpy, jolty, jolting, jumpy, uncut, crude, harsh, roughly"
patch,"spot, speckle, dapple, patch, fleck, maculation, plot, plot of land, plot of ground, while, piece, spell, temporary hookup, mend, darn, eyepatch, bandage, patch up"
beginning,"beginning, commencement, first, outset, get-go, start, kickoff, starting time, showtime, offset, origin, root, rootage, source, get down, begin, get, start out, set about, set out, commence, lead off"
breaking,"breakage, break, breaking, interrupt, separate, split up, fall apart, come apart, bust, transgress, offend, infract, violate, go against, breach, break out, break away, burst, erupt, break off, discontinue, stop, break in, better, unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, give away, let out, fail, go bad, give way, die, give out, conk out, go, break down, dampen, damp, soften, weaken, part, split, break up, demote, bump, relegate, kick downstairs, bankrupt, ruin, smash, collapse, fall in, cave in, give, founder, break dance, break-dance, wear, wear out, snap off, get out, get around, pause, intermit, recrudesce, develop, crack, check, fracture"
communists,"Communist, communist, commie"
brand,"trade name, brand name, brand, marque, make, firebrand, mark, stigma, stain, sword, blade, steel, stigmatize, stigmatise, denounce, trademark, brandmark, post"
inch,"inch, in, column inch, edge"
mahogany,"mahogany, mahogany tree, reddish brown, sepia, burnt sienna, Venetian red"
television,"television, telecasting, TV, video, television system, television receiver, television set, tv, tv set, idiot box, boob tube, telly, goggle box"
console,"console table, console, cabinet, comfort, soothe, solace"
rabbit,"rabbit, coney, cony, lapin, hare"
channels,"channels, channel, transmission channel, groove, communication channel, line, duct, epithelial duct, canal, television channel, TV channel, distribution channel, impart, conduct, transmit, convey, carry, canalize, canalise, transfer, transport, channelize, channelise"
sort,"kind, sort, form, variety, sorting, screen, screen out, sieve, classify, class, assort, sort out, separate"
pride,"pride, pridefulness, superbia, plume, congratulate"
college,college
ones,"one, 1, I, ace, single, unity"
halls,"hallway, hall, anteroom, antechamber, entrance hall, foyer, lobby, vestibule, dormitory, dorm, residence hall, student residence, manor hall, Hall, Radclyffe Hall, Marguerite Radclyffe Hall, G. Stanley Hall, Granville Stanley Hall, Charles Martin Hall, Charles Francis Hall, Asaph Hall, mansion, mansion house, manse, residence"
sleep,"sleep, slumber, sopor, nap, rest, eternal rest, eternal sleep, quietus, kip, log Z's, catch some Z's"
lulled,"lull, calm down, calm, quiet, tranquilize, tranquillize, tranquillise, quieten, still"
roaring,"boom, roar, roaring, thunder, bellow, bellowing, holla, holler, hollering, hollo, holloa, yowl, howl, ululate, wail, yawl, yaup, booming, flourishing, palmy, prospering, prosperous, thriving"
countertop,countertop
fell,"hide, fell, felled seam, drop, strike down, cut down, fly, vanish, fall, descend, go down, come down, come, precipitate, shine, strike, decrease, diminish, lessen, accrue, light, return, pass, devolve, fall down, hang, flow, settle, barbarous, brutal, cruel, roughshod, savage, vicious"
quickly,"quickly, rapidly, speedily, chop-chop, apace, promptly, quick, cursorily"
wax,"wax, mount, climb, rise, full"
turning,"turn, turning, change state, become, change by reversal, reverse, move around, grow, release, turn over, plow, plough, twist, sprain, wrench, wrick, rick, flex, bend, deform, call on, sour, ferment, work"
enrolled,"enroll, inscribe, enter, enrol, recruit"
tossing,"flip, toss, sky, pitch, chuck, convulse, thresh, thresh about, thrash, thrash about, slash, jactitate, discard, fling, toss out, toss away, chuck out, cast aside, dispose, throw out, cast out, throw away, cast away, put away"
usually,"normally, usually, unremarkably, commonly, ordinarily"
laundry,"laundry, wash, washing, washables"
iced,"frost, ice"
showed,"show, demo, exhibit, present, demonstrate, prove, establish, shew, testify, bear witness, evidence, picture, depict, render, express, evince, indicate, point, designate, show up, read, register, record, usher"
ironing,"ironing, iron, iron out, press"
feet,"foot, human foot, pes, ft, animal foot, foundation, base, fundament, groundwork, substructure, understructure, invertebrate foot, infantry, metrical foot, metrical unit"
hammock,"knoll, mound, hillock, hummock, hammock, sack"
supposed,"suppose, say, think, opine, imagine, reckon, guess, speculate, theorize, theorise, conjecture, hypothesize, hypothesise, hypothecate, presuppose, supposed, alleged, so-called, conjectural, divinatory, hypothetical, hypothetic, suppositional, suppositious, supposititious"
economics,"economics, economic science, political economy"
teaching,"teaching, instruction, pedagogy, precept, commandment, education, didactics, educational activity, teach, learn, instruct"
english,"English, English language, English people, side"
comfortable,"comfortable, comfy, easy, prosperous, well-fixed, well-heeled, well-off, well-situated, well-to-do"
terrible,"awful, dire, direful, dread, dreaded, dreadful, fearful, fearsome, frightening, horrendous, horrific, terrible, atrocious, abominable, painful, unspeakable, severe, wicked, frightful, tremendous"
brush,"brush, brushwood, coppice, copse, thicket, light touch, clash, encounter, skirmish, brushing, sweep"
frowned,"frown, glower, lour, lower"
close,"stopping point, finale, finis, finish, last, conclusion, close, end, closing, ending, closing curtain, shut, close up, fold, shut down, close down, conclude, come together, fill up, near, nigh, faithful, tight, confining, airless, stuffy, unaired, snug, close-fitting, cheeseparing, penny-pinching, skinny, closelipped, closemouthed, secretive, tightlipped, closely"
set,"set, exercise set, stage set, circle, band, lot, bent, hardening, solidifying, solidification, curing, Set, Seth, readiness, put, place, pose, position, lay, determine, specify, define, fix, limit, mark, prepare, set up, ready, gear up, localize, localise, go down, go under, arrange, plant, jell, congeal, typeset, countersink, sic, rig, lay out, adjust, correct, fructify, dress, do, coif, coiffe, coiffure, fit, primed, fixed, rigid, located, placed, situated, laid, determined, dictated, hardened"
skirt,"skirt, annulus, dame, doll, wench, chick, bird, hedge, fudge, evade, put off, circumvent, parry, elude, dodge, duck, sidestep, surround, environ, ring, border"
brings,"bring, convey, take, work, play, wreak, make for, get, fetch, land, institute, lend, impart, bestow, contribute, add, bring in"
lice,"louse, sucking louse, worm, insect, dirt ball, plant louse, bird louse, biting louse"
insists,"insist, take a firm stand, importune, assert"
tastes,"taste, taste sensation, gustatory sensation, taste perception, gustatory perception, preference, penchant, predilection, appreciation, discernment, perceptiveness, mouthful, gustation, sense of taste, gustatory modality, tasting, savor, savour, sample, try, try out, smack"
cough,"cough, coughing"
busy,"busy, occupy, fussy, interfering, meddlesome, meddling, officious, busybodied, engaged, in use"
loves,"love, passion, beloved, dear, dearest, honey, sexual love, erotic love, lovemaking, making love, love life, enjoy, sleep together, roll in the hay, make out, make love, sleep with, get laid, have sex, know, do it, be intimate, have intercourse, have it away, have it off, screw, fuck, jazz, eff, hump, lie with, bed, have a go at it, bang, get it on, bonk"
fridge,"electric refrigerator, fridge"
ice,"ice, water ice, sparkler, frosting, icing, frappe, methamphetamine, methamphetamine hydrochloride, Methedrine, meth, deoxyephedrine, chalk, chicken feed, crank, glass, shabu, trash, internal-combustion engine, ICE, ice rink, ice-skating rink, frost"
expects,"expect, anticipate, ask, require, look, await, wait, have a bun in the oven, bear, carry, gestate"
differences,"difference, deviation, divergence, departure, dispute, difference of opinion, conflict, remainder"
wishes,"wish, wishing, want, indirect request, regard, compliments, care, like, wish well, bid"
thrilled,"thrill, tickle, vibrate, shudder, shiver, throb, exhilarate, tickle pink, inebriate, exalt, beatify, thrilled"
magazines,"magazine, mag, magazine publisher, cartridge, powder store, powder magazine, cartridge holder, cartridge clip, clip"
fashion,"manner, mode, style, way, fashion, forge"
shopping,"shopping, shop, patronize, patronise, shop at, buy at, frequent, sponsor, browse, denounce, tell on, betray, give away, rat, grass, shit, snitch, stag"
dollar,"dollar, dollar bill, one dollar bill, buck, clam, dollar mark, dollar sign"
distracted,"distract, deflect, perturb, unhinge, disquiet, trouble, cark, disorder, distracted, distrait"
donation,"contribution, donation"
doll,"doll, dolly, dame, wench, skirt, chick, bird"
young,"young, offspring, Young, Loretta Young, Whitney Young, Whitney Moore Young Jr., Thomas Young, Pres Young, Lester Willis Young, Edward Young, Cy Young, Danton True Young, Brigham Young, youth, immature, new, youthful, vernal, unseasoned, untested, untried"
seltzer,"seltzer, soda water, carbonated water, club soda, sparkling water"
engraving,"engraving, etching, scratch, engrave, grave, inscribe, etch"
bubbles,"bubble, house of cards, ripple, babble, guggle, burble, gurgle, burp, belch, eruct"
pumped,"pump, pumped-up, pumped up, pumped, wired"
hoping,"hope, trust, desire, go for, hop, skip, hop-skip"
enthusiasm,"enthusiasm, exuberance, ebullience"
described,"describe, depict, draw, report, account, trace, line, delineate, identify, discover, key, key out, distinguish, name, described"
squares,"square, foursquare, second power, public square, lame, square toes, square up, feather"
presentations,"presentation, presentment, demonstration, display, introduction, intro"
spoken,"talk, speak, utter, mouth, verbalize, verbalise, address, spoken"
bubbled,"bubble, ripple, babble, guggle, burble, gurgle, burp, belch, eruct"
forgot,"forget, bury, block, blank out, draw a blank, leave"
passed,"pass, go through, go across, travel by, pass by, surpass, go past, go by, legislate, elapse, lapse, slip by, glide by, slip away, slide by, go along, hand, reach, pass on, turn over, give, run, go, lead, extend, overtake, overhaul, happen, hap, go on, pass off, occur, fall out, come about, take place, clear, spend, guide, draw, communicate, pass along, put across, evanesce, fade, blow over, fleet, make it, exceed, transcend, overstep, top, sink, fall, return, devolve, make pass, authorize, authorise, die, decease, perish, exit, pass away, expire, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it, excrete, egest, eliminate"
