Word,Synonyms
cards,"card game, cards, card, identity card, wag, wit, poster, posting, placard, notice, bill, calling card, visiting card, scorecard, menu, bill of fare, carte du jour, carte, batting order, lineup, circuit board, circuit card, board, plug-in, add-in, tease"
buttons,"button, push button, push, clitoris, clit, release"
copies,"transcript, copy, written matter, imitate, simulate, replicate, re-create"
according,"harmonize, harmonise, consort, accord, concord, fit in, agree, allot, grant, according"
piano,"piano, pianoforte, forte-piano, pianissimo, soft, softly"
pumpkins,"pumpkin, pumpkin vine, autumn pumpkin, Cucurbita pepo"
burning,"burning, combustion, burn, electrocution, burning at the stake, fire, burn down, glow, combust, bite, sting, incinerate, cauterize, cauterise, sunburn, cut, burn off, burn up"
devoted,"give, dedicate, consecrate, commit, devote, pay, devoted"
corner,"corner, nook, street corner, turning point, recess, recession, niche, box, quoin, tree"
black,"black, blackness, inkiness, total darkness, lightlessness, pitch blackness, Black, Joseph Black, Shirley Temple Black, Shirley Temple, Black person, blackamoor, Negro, Negroid, blacken, melanize, melanise, nigrify, bleak, dim, dark, sinister, calamitous, disastrous, fatal, fateful, blackened, pitch-black, pitch-dark, grim, mordant, bootleg, black-market, contraband, smuggled, disgraceful, ignominious, inglorious, opprobrious, shameful, smutty"
wood,"wood, forest, woods, Wood, Natalie Wood, Sir Henry Wood, Sir Henry Joseph Wood, Mrs. Henry Wood, Ellen Price Wood, Grant Wood, woodwind, woodwind instrument"
large,"large, big, bombastic, declamatory, orotund, tumid, turgid, magnanimous, prominent, enceinte, expectant, gravid, great, heavy, with child, boastfully, vauntingly"
lamp,lamp
kerosene,"kerosene, kerosine, lamp oil, coal oil"
came,"come, come up, arrive, get, follow, issue forth, hail, fall, total, number, add up, amount, come in, occur, derive, descend, do, fare, make out, get along"
light,"light, visible light, visible radiation, light source, luminosity, brightness, brightness level, luminance, luminousness, illumination, lightness, lighting, sparkle, twinkle, spark, Inner Light, Light, Light Within, Christ Within, lighter, igniter, ignitor, illume, illumine, light up, illuminate, fire up, alight, perch, ignite, fall, unhorse, dismount, get off, get down, light-colored, unaccented, weak, clean, clear, unclouded, lightsome, tripping, faint, swooning, light-headed, lightheaded, abstemious, scant, short, idle, lite, low-cal, calorie-free, wakeful, easy, loose, promiscuous, sluttish, wanton, lightly"
white,"White, White person, Caucasian, white, whiteness, Edward White, Edward D. White, Edward Douglas White Jr., Patrick White, Patrick Victor Martindale White, T. H. White, Theodore Harold White, Stanford White, E. B. White, Elwyn Brooks White, Andrew D. White, Andrew Dickson White, White River, egg white, albumen, ovalbumin, flannel, gabardine, tweed, whiten, snowy, lily-white, white-hot, blank, clean, whitened, ashen, blanched, bloodless, livid"
tiny,"bantam, diminutive, lilliputian, midget, petite, tiny, flyspeck"
enormous,"enormous, tremendous"
vegetable,"vegetable, veggie, veg"
surely,"surely, certainly, sure, for sure, for certain, sure enough, sure as shooting"
arrive,"arrive, get, come, make it, get in, go far"
plain,"plain, field, champaign, knit, knit stitch, plain stitch, complain, kick, sound off, quetch, kvetch, apparent, evident, manifest, patent, unmistakable, unpatterned, sheer, unmingled, unmixed, unvarnished, bare, spare, unembellished, unornamented, homely, obviously, evidently, manifestly, patently, apparently, plainly"
dance,"dance, dancing, terpsichore, saltation, trip the light fantastic, trip the light fantastic toe"
till,"till, boulder clay, public treasury, trough, cashbox, money box"
danced,"dance, trip the light fantastic, trip the light fantastic toe"
opens,"open, clear, outdoors, out-of-doors, open air, surface, open up, unfold, spread, spread out, afford, give"
restaurant,"restaurant, eating house, eating place, eatery"
says,"say, state, tell, allege, aver, suppose, read, order, enjoin, pronounce, articulate, enounce, sound out, enunciate"
minutes,"minutes, proceedings, transactions, minute, min, moment, mo, second, bit, instant, arcminute, minute of arc, hour"
slices,"slice, piece, cut, gash, slash, fade, slicing, slit, slice up"
lemon,"lemon, gamboge, lemon yellow, maize, lemon tree, Citrus limon, stinker"
sugar,"sugar, refined sugar, carbohydrate, saccharide, boodle, bread, cabbage, clams, dinero, dough, gelt, kale, lettuce, lolly, lucre, loot, moolah, pelf, scratch, shekels, simoleons, wampum, saccharify"
bowl,"bowl, trough, bowlful, stadium, arena, sports stadium, bowling ball, pipe bowl, roll"
nazis,"Nazi, German Nazi, nazi"
english,"English, English language, English people, side"
hard,"difficult, hard, knockout, severe, arduous, backbreaking, grueling, gruelling, heavy, laborious, operose, punishing, toilsome, unvoiced, voiceless, surd, concentrated, intemperate, strong, tough, firmly, severely, heavily, intemperately"
government,"government, authorities, regime, governing, governance, government activity, administration, politics, political science"
owners,"owner, proprietor, possessor"
businesses,"business, concern, business concern, business organization, business organisation, commercial enterprise, business enterprise, occupation, job, line of work, line, business sector, clientele, patronage, stage business, byplay"
added,"add, append, supply, lend, impart, bestow, contribute, bring, add together, total, tot, tot up, sum, sum up, summate, tote up, tally, add up"
offered,"offer, proffer, volunteer, extend, bid, tender, offer up, put up, provide, propose, declare oneself, pop the question"
pipe,"pipe, tobacco pipe, pipage, piping, tube, organ pipe, pipework, shriek, shrill, pipe up"
talk,"talk, talking, lecture, public lecture, talk of the town, speak, utter, mouth, verbalize, verbalise, spill, spill the beans, let the cat out of the bag, tattle, blab, peach, babble, sing, babble out, blab out"
mouthful,"mouthful, taste"
devious,"devious, oblique, shifty, circuitous, roundabout"
spies,"spy, undercover agent, descry, spot, espy, stag, snoop, sleuth, sight"
planning,"planning, preparation, provision, plan, be after, project, contrive, design"
showed,"show, demo, exhibit, present, demonstrate, prove, establish, shew, testify, bear witness, evidence, picture, depict, render, express, evince, indicate, point, designate, show up, read, register, record, usher"
bellows,"bellows, bellow, bellowing, holla, holler, hollering, hollo, holloa, roar, roaring, yowl, Bellow, Saul Bellow, Solomon Bellow, bawl"
smooth,"smooth, smoothen, polish, shine, smooth out, politic, suave, bland, fluent, fluid, liquid, legato, placid, quiet, still, tranquil, unruffled"
chord,"chord, harmonize, harmonise"
view,"position, view, perspective, aspect, prospect, scene, vista, panorama, survey, sight, eyeshot, opinion, sentiment, persuasion, thought, horizon, purview, see, consider, reckon, regard, look at, watch, catch, take in"
peace,"peace, peacefulness, peace of mind, repose, serenity, heartsease, ataraxis, public security, peace treaty, pacification"
smoke,"smoke, fume, smoking, roll of tobacco, pot, grass, green goddess, dope, weed, gage, sess, sens, skunk, locoweed, Mary Jane, fastball, heater, hummer, bullet"
tribe,"tribe, folk, federation of tribes, kin, kin group, kinship group, kindred, clan"
friends,"friend, ally, acquaintance, supporter, protagonist, champion, admirer, booster, Friend, Quaker"
samovar,samovar
wagon,"wagon, waggon, police van, police wagon, paddy wagon, patrol wagon, black Maria, Big Dipper, Dipper, Plough, Charles's Wain, Wain, Wagon, coaster wagon, beach wagon, station wagon, estate car, beach waggon, station waggon"
red,"red, redness, Red, Red River, Bolshevik, Marxist, bolshie, bolshy, loss, red ink, reddish, ruddy, blood-red, carmine, cerise, cherry, cherry-red, crimson, ruby, ruby-red, scarlet, violent, reddened, red-faced, flushed"
lugging,"lug, tote, tug, stuff, choke up, block"
found,"found, establish, set up, launch, plant, constitute, institute, base, ground, find, happen, chance, bump, encounter, detect, observe, discover, notice, regain, determine, find out, ascertain, feel, witness, see, line up, get hold, come up, rule, receive, get, obtain, incur, recover, retrieve, find oneself"
entirely,"wholly, entirely, completely, totally, all, altogether, whole, exclusively, solely, alone, only"
tea,"tea, afternoon tea, teatime, Camellia sinensis, tea leaf"
marbles,"marbles, wits, marble"
flowers,"flower, bloom, blossom, prime, peak, heyday, efflorescence, flush"
flour,flour
pretty,"pretty, reasonably, moderately, jolly, somewhat, fairly, middling, passably"
sounds,"sound, auditory sensation, audio, phone, speech sound, strait, go, voice, vocalize, vocalise, fathom"
letters,"letters, letter, missive, letter of the alphabet, alphabetic character, varsity letter"
butter,butter
hips,"hip, pelvis, pelvic girdle, pelvic arch, hip joint, coxa, articulatio coxae, rose hip, rosehip"
listen,"listen, hear, take heed, heed, mind"
plate,"home plate, home base, home, plate, plateful, crustal plate, photographic plate, collection plate, scale, shell, denture, dental plate"
sandwiches,sandwich
open,"open, clear, outdoors, out-of-doors, open air, surface, open up, unfold, spread, spread out, afford, give, unfastened, exposed, opened, assailable, undefendable, undefended, loose, undecided, undetermined, unresolved, receptive, overt, capable, subject, candid, heart-to-heart"
faced,"confront, face up, face, front, look, present, faced"
pats,"pat, rap, tap, dab, chuck"
admit,"admit, acknowledge, allow in, let in, intromit, include, accept, take, take on, allow, accommodate, hold"
learned,"learn, larn, acquire, hear, get word, get wind, pick up, find out, get a line, discover, see, memorize, memorise, con, study, read, take, teach, instruct, determine, check, ascertain, watch, erudite, learned, knowing, knowledgeable, lettered, well-educated, well-read, conditioned"
alphabet,"alphabet, rudiment, first rudiment, first principle, ABC, ABC's, ABCs"
lesson,"lesson, example, deterrent example, object lesson, moral"
pumpkin,"pumpkin, pumpkin vine, autumn pumpkin, Cucurbita pepo"
neat,"neat, orderly, refined, tasteful, clean, bang-up, bully, corking, cracking, dandy, great, groovy, keen, nifty, not bad, peachy, slap-up, swell, smashing, straight, full-strength"
tidy,"tidy, tidy up, clean up, neaten, straighten, straighten out, square away, kempt, goodly, goodish, healthy, hefty, respectable, sizable, sizeable"
furniture,"furniture, piece of furniture, article of furniture"
wooden,wooden
pie,"pie, Proto-Indo European, PIE"
shining,"shining, polishing, reflect, shine, beam, glitter, glisten, glint, gleam, glow, radiate, fall, strike, polish, smooth, smoothen, clamber, scramble, shin, shinny, skin, struggle, sputter, bright, burnished, lustrous, shiny, glistening, glossy, sheeny"
hallway,"hallway, hall"
making,"devising, fashioning, making, qualification, make, do, get, create, induce, stimulate, cause, have, produce, draw, gain, take in, clear, earn, realize, realise, pull in, bring in, form, constitute, reach, get to, progress to, construct, build, name, nominate, attain, hit, arrive at, lay down, establish, hold, throw, give, make up, take, stool, defecate, shit, take a shit, take a crap, ca-ca, crap, work, cook, fix, ready, prepare, seduce, score, pretend, make believe, urinate, piddle, puddle, micturate, piss, pee, pee-pee, make water, relieve oneself, take a leak, spend a penny, wee, wee-wee, pass water"
