chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 5,the Paper Route,patch,VERB,patch,VB,relcl,"I didn’t have the time to patch it, so I pulled out the blue bike Mary Lou used.",,,
Chapter 5,the Paper Route,pulled,VERB,pull,VBD,conj,"I didn’t have the time to patch it, so I pulled out the blue bike Mary Lou used.",,,
Chapter 5,the Paper Route,blue,ADJ,blue,JJ,amod,"I didn’t have the time to patch it, so I pulled out the blue bike Mary Lou used.",,,
Chapter 5,the Paper Route,bike,NOUN,bike,NN,dobj,"I didn’t have the time to patch it, so I pulled out the blue bike Mary Lou used.",,,
Chapter 5,the Paper Route,Mary,PROPN,mary,NNP,compound,"I didn’t have the time to patch it, so I pulled out the blue bike Mary Lou used.",,Mary Lou,PERSON
Chapter 5,the Paper Route,Lou,PROPN,lou,NNP,nsubj,"I didn’t have the time to patch it, so I pulled out the blue bike Mary Lou used.",,Mary Lou,PERSON
Chapter 5,the Paper Route,Mary,PROPN,mary,NNP,compound,Mary Lou was nothing like Little Skinny.,,Mary Lou,PERSON
Chapter 5,the Paper Route,Lou,PROPN,lou,NNP,nsubj,Mary Lou was nothing like Little Skinny.,,Mary Lou,PERSON
Chapter 5,the Paper Route,like,ADP,like,IN,prep,Mary Lou was nothing like Little Skinny.,,,
Chapter 5,the Paper Route,Little,PROPN,little,NNP,compound,Mary Lou was nothing like Little Skinny.,,Little Skinny,PERSON
Chapter 5,the Paper Route,Skinny,PROPN,skinny,NNP,pobj,Mary Lou was nothing like Little Skinny.,,Little Skinny,PERSON
Chapter 5,the Paper Route,afraid,ADJ,afraid,JJ,acomp,"I was afraid she’d call out her thoughts about Mary Lou too, but she didn’t say a word.",,,
Chapter 5,the Paper Route,thoughts,NOUN,thought,NNS,dobj,"I was afraid she’d call out her thoughts about Mary Lou too, but she didn’t say a word.",,,
Chapter 5,the Paper Route,Mary,PROPN,mary,NNP,compound,"I was afraid she’d call out her thoughts about Mary Lou too, but she didn’t say a word.",,Mary Lou,PERSON
Chapter 5,the Paper Route,Lou,PROPN,lou,NNP,pobj,"I was afraid she’d call out her thoughts about Mary Lou too, but she didn’t say a word.",,Mary Lou,PERSON
Chapter 5,the Paper Route,word,NOUN,word,NN,dobj,"I was afraid she’d call out her thoughts about Mary Lou too, but she didn’t say a word.",,,
Chapter 5,the Paper Route,watched,VERB,watch,VBD,advcl,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,,
Chapter 5,the Paper Route,Boots,PROPN,boots,NNP,compound,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,,
Chapter 5,the Paper Route,bark,NOUN,bark,NN,dobj,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,,
Chapter 5,the Paper Route,bus,NOUN,bus,NN,pobj,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,,
Chapter 5,the Paper Route,pulled,VERB,pull,VBD,advcl,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,,
Chapter 5,the Paper Route,away,ADV,away,RB,advmod,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,,
Chapter 5,the Paper Route,felt,VERB,feel,VBD,relcl,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,,
Chapter 5,the Paper Route,sick,ADJ,sick,JJ,acomp,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,,
Chapter 5,the Paper Route,Mary,PROPN,mary,NNP,compound,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,Mary Lou,PERSON
Chapter 5,the Paper Route,Lou,PROPN,lou,NNP,nsubj,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,Mary Lou,PERSON
Chapter 5,the Paper Route,dread,VERB,dread,VB,conj,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,,
Chapter 5,the Paper Route,paper,NOUN,paper,NN,compound,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,,
Chapter 5,the Paper Route,route,NOUN,route,NN,dobj,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,,
Chapter 5,the Paper Route,tomorrow,NOUN,tomorrow,NN,npadvmod,"But as I watched Boots bark at the bus as it pulled away, all I felt was sick that Mary Lou wasn’t there with me, and dread that I’d have to do the paper route again tomorrow.",,tomorrow,DATE
Chapter 6,the Bully,time,NOUN,time,NN,pobj,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,,
Chapter 6,the Bully,got,VERB,get,VBD,relcl,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,,
Chapter 6,the Bully,school,NOUN,school,NN,pobj,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,,
Chapter 6,the Bully,different,ADJ,different,JJ,amod,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,,
Chapter 6,the Bully,people,NOUN,people,NNS,nsubj,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,,
Chapter 6,the Bully,told,VERB,tell,VBN,ccomp,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,,
Chapter 6,the Bully,sorry,ADJ,sorry,JJ,acomp,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,,
Chapter 6,the Bully,Eddie,PROPN,eddie,NNP,nsubj,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,,
Chapter 6,the Bully,asked,VERB,ask,VBN,ROOT,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,,
Chapter 6,the Bully,Mary,PROPN,mary,NNP,compound,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,Mary Lou,PERSON
Chapter 6,the Bully,Lou,PROPN,lou,NNP,pobj,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,Mary Lou,PERSON
Chapter 6,the Bully,twice,ADV,twice,RB,advmod,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,,
Chapter 6,the Bully,ready,ADJ,ready,JJ,acomp,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,,
Chapter 6,the Bully,slug,VERB,slug,VB,xcomp,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,,
Chapter 6,the Bully,mentioned,VERB,mention,VBD,relcl,"By the time we got to school, four different people had told me they were so sorry, Eddie had asked about Mary Lou twice and I was ready to slug anyone who mentioned her again.",,,
Chapter 6,the Bully,According,VERB,accord,VBG,prep,"According to Mary Lou, I was handsome.",,,
Chapter 6,the Bully,Mary,PROPN,mary,NNP,compound,"According to Mary Lou, I was handsome.",,Mary Lou,PERSON
Chapter 6,the Bully,Lou,PROPN,lou,NNP,pobj,"According to Mary Lou, I was handsome.",,Mary Lou,PERSON
Chapter 6,the Bully,handsome,ADJ,handsome,JJ,acomp,"According to Mary Lou, I was handsome.",,,
Chapter 6,the Bully,kind,ADV,kind,RB,advmod,She kind of reminded me of Mary Lou when she did that.,,,
Chapter 6,the Bully,reminded,VERB,remind,VBD,ROOT,She kind of reminded me of Mary Lou when she did that.,,,
Chapter 6,the Bully,Mary,PROPN,mary,NNP,compound,She kind of reminded me of Mary Lou when she did that.,,Mary Lou,PERSON
Chapter 6,the Bully,Lou,PROPN,lou,NNP,pobj,She kind of reminded me of Mary Lou when she did that.,,Mary Lou,PERSON
Chapter 6,the Bully,Unlike,ADP,unlike,IN,prep,"Unlike Mary Lou and me, Peter and Lizzie didn’t like each other.",,,
Chapter 6,the Bully,Mary,PROPN,mary,NNP,compound,"Unlike Mary Lou and me, Peter and Lizzie didn’t like each other.",,Mary Lou,PERSON
Chapter 6,the Bully,Lou,PROPN,lou,NNP,pobj,"Unlike Mary Lou and me, Peter and Lizzie didn’t like each other.",,Mary Lou,PERSON
Chapter 6,the Bully,Peter,PROPN,peter,NNP,nsubj,"Unlike Mary Lou and me, Peter and Lizzie didn’t like each other.",,,
Chapter 6,the Bully,Lizzie,PROPN,lizzie,NNP,conj,"Unlike Mary Lou and me, Peter and Lizzie didn’t like each other.",,Lizzie,PERSON
Chapter 6,the Bully,like,VERB,like,VB,ROOT,"Unlike Mary Lou and me, Peter and Lizzie didn’t like each other.",,,
Chapter 6,the Bully,Mary,PROPN,mary,NNP,compound,Mary Lou said it had given her nightmares for a week.,,Mary Lou,PERSON
Chapter 6,the Bully,Lou,PROPN,lou,NNP,nsubj,Mary Lou said it had given her nightmares for a week.,,Mary Lou,PERSON
Chapter 6,the Bully,said,VERB,say,VBD,ROOT,Mary Lou said it had given her nightmares for a week.,,,
Chapter 6,the Bully,given,VERB,give,VBN,ccomp,Mary Lou said it had given her nightmares for a week.,,,
Chapter 6,the Bully,nightmares,NOUN,nightmare,NNS,dobj,Mary Lou said it had given her nightmares for a week.,,,
Chapter 6,the Bully,week,NOUN,week,NN,pobj,Mary Lou said it had given her nightmares for a week.,,a week,DATE
Chapter 6,the Bully,swore,VERB,swear,VBD,conj,"There was no one there, but I swore I’d heard Mary Lou, clear as day.",,,
Chapter 6,the Bully,heard,VERB,hear,VBD,ccomp,"There was no one there, but I swore I’d heard Mary Lou, clear as day.",,,
Chapter 6,the Bully,Mary,PROPN,mary,NNP,compound,"There was no one there, but I swore I’d heard Mary Lou, clear as day.",,Mary Lou,PERSON
Chapter 6,the Bully,Lou,PROPN,lou,NNP,dobj,"There was no one there, but I swore I’d heard Mary Lou, clear as day.",,Mary Lou,PERSON
Chapter 6,the Bully,clear,ADJ,clear,JJ,advcl,"There was no one there, but I swore I’d heard Mary Lou, clear as day.",,,
Chapter 6,the Bully,day,NOUN,day,NN,pobj,"There was no one there, but I swore I’d heard Mary Lou, clear as day.",,,
Chapter 7,the Yo-Yos,heard,VERB,hear,VBD,ROOT,"
    Don’t do it, I heard Mary Lou tell me.",,,
Chapter 7,the Yo-Yos,Mary,PROPN,mary,NNP,compound,"
    Don’t do it, I heard Mary Lou tell me.",,Mary Lou,PERSON
Chapter 7,the Yo-Yos,Lou,PROPN,lou,NNP,nsubj,"
    Don’t do it, I heard Mary Lou tell me.",,Mary Lou,PERSON
Chapter 7,the Yo-Yos,tell,VERB,tell,VB,ccomp,"
    Don’t do it, I heard Mary Lou tell me.",,,
Chapter 7,the Yo-Yos,Shut,PROPN,shut,NNP,advcl,"
    Shut up, Mary Lou, I said back to her.",,,
Chapter 7,the Yo-Yos,Mary,PROPN,mary,NNP,compound,"
    Shut up, Mary Lou, I said back to her.",,Mary Lou,PERSON
Chapter 7,the Yo-Yos,Lou,PROPN,lou,NNP,npadvmod,"
    Shut up, Mary Lou, I said back to her.",,Mary Lou,PERSON
Chapter 7,the Yo-Yos,said,VERB,say,VBD,ROOT,"
    Shut up, Mary Lou, I said back to her.",,,
Chapter 7,the Yo-Yos,honestly,ADV,honestly,RB,advmod,"But honestly, I wanted to know if there was any news about Mary Lou.",,,
Chapter 7,the Yo-Yos,wanted,VERB,want,VBD,ROOT,"But honestly, I wanted to know if there was any news about Mary Lou.",,,
Chapter 7,the Yo-Yos,know,VERB,know,VB,xcomp,"But honestly, I wanted to know if there was any news about Mary Lou.",,,
Chapter 7,the Yo-Yos,news,NOUN,news,NN,attr,"But honestly, I wanted to know if there was any news about Mary Lou.",,,
Chapter 7,the Yo-Yos,Mary,PROPN,mary,NNP,compound,"But honestly, I wanted to know if there was any news about Mary Lou.",,Mary Lou,PERSON
Chapter 7,the Yo-Yos,Lou,PROPN,lou,NNP,pobj,"But honestly, I wanted to know if there was any news about Mary Lou.",,Mary Lou,PERSON
Chapter 7,the Yo-Yos,Mary,PROPN,mary,NNP,compound,"If only Mary Lou were here, she’d make him understand.",,Mary Lou,PERSON
Chapter 7,the Yo-Yos,Lou,PROPN,lou,NNP,nsubj,"If only Mary Lou were here, she’d make him understand.",,Mary Lou,PERSON
Chapter 7,the Yo-Yos,understand,VERB,understand,VB,ccomp,"If only Mary Lou were here, she’d make him understand.",,,
Chapter 7,the Yo-Yos,Mary,PROPN,mary,NNP,compound,“How is Mary Lou?”,,Mary Lou,PERSON
Chapter 7,the Yo-Yos,Lou,PROPN,lou,NNP,nsubj,“How is Mary Lou?”,,Mary Lou,PERSON
Chapter 8,Duck and Cover,curled,VERB,curl,VBD,ROOT,"I curled myself up into a ball, and pressed my hands over my head and neck, just like Mary Lou had instinctively done when she’d been burned.",,,
Chapter 8,Duck and Cover,ball,NOUN,ball,NN,pobj,"I curled myself up into a ball, and pressed my hands over my head and neck, just like Mary Lou had instinctively done when she’d been burned.",,,
Chapter 8,Duck and Cover,pressed,VERB,press,VBD,conj,"I curled myself up into a ball, and pressed my hands over my head and neck, just like Mary Lou had instinctively done when she’d been burned.",,,
Chapter 8,Duck and Cover,hands,NOUN,hand,NNS,dobj,"I curled myself up into a ball, and pressed my hands over my head and neck, just like Mary Lou had instinctively done when she’d been burned.",,,
Chapter 8,Duck and Cover,head,NOUN,head,NN,pobj,"I curled myself up into a ball, and pressed my hands over my head and neck, just like Mary Lou had instinctively done when she’d been burned.",,,
Chapter 8,Duck and Cover,neck,NOUN,neck,NN,conj,"I curled myself up into a ball, and pressed my hands over my head and neck, just like Mary Lou had instinctively done when she’d been burned.",,,
Chapter 8,Duck and Cover,like,ADP,like,IN,mark,"I curled myself up into a ball, and pressed my hands over my head and neck, just like Mary Lou had instinctively done when she’d been burned.",,,
Chapter 8,Duck and Cover,Mary,PROPN,mary,NNP,compound,"I curled myself up into a ball, and pressed my hands over my head and neck, just like Mary Lou had instinctively done when she’d been burned.",,Mary Lou,PERSON
Chapter 8,Duck and Cover,Lou,PROPN,lou,NNP,nsubj,"I curled myself up into a ball, and pressed my hands over my head and neck, just like Mary Lou had instinctively done when she’d been burned.",,Mary Lou,PERSON
Chapter 8,Duck and Cover,instinctively,ADV,instinctively,RB,advmod,"I curled myself up into a ball, and pressed my hands over my head and neck, just like Mary Lou had instinctively done when she’d been burned.",,,
Chapter 8,Duck and Cover,burned,VERB,burn,VBN,advcl,"I curled myself up into a ball, and pressed my hands over my head and neck, just like Mary Lou had instinctively done when she’d been burned.",,,
